id,name,image_url,description,rarity
MMKTC-092,鳥居形さま,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-092_R.jpg,"Every year on the night of August 16, a traditional event takes place in Kyoto called Gozan Okuribi. In order so that the spirits of the ancestors who had been welcomed back to this world with the welcome fire earlier in the month can return to the Pure Land without getting lost, torches are lit on the six mountains surrounding the city of Kyoto in the shapes of six Chinese characters or pictures: “Dai (great),” “Myō-Hō (Buddha’s remarkable teaching),” another “Dai” (or “Hidari Daimonji (Daimonji on the left)”), “Funagata (ship form),” and “Toriigata (shrine gate form).” The Toriigata Taimatsu bonfire is registered as an Intangible Folk Cultural Property of Kyoto City, and this work, “Toriigata-sama”, was created with this event as its theme. The Toriigata fire is lit on Mt. Mandara in Saga Toriimoto.
2024",R
MMKTC-093,船形さま,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-093_R.jpg,"Every year on the night of August 16, a traditional event takes place in Kyoto called Gozan Okuribi. In order so that the spirits of the ancestors who had been welcomed back to this world with the welcome fire earlier in the month can return to the Pure Land without getting lost, torches are lit on the six mountains surrounding the city of Kyoto in the shapes of six Chinese characters or pictures: “Dai (great),” “Myō-Hō (Buddha’s remarkable teaching),” another “Dai” (or “Hidari Daimonji (Daimonji on the left)”), “Funagata (ship form),” and “Toriigata (shrine gate form).” The Funagata Mantōroō bonfire is registered as an Intangible Folk Cultural Property of Kyoto City, and this work, “Funagata-sama”, was created with this event as its theme.
The Funagata fire is lit on Funa-yama in Nishigamo and is also known as the “Spirit Boat”.
2024",R
MMKTC-094,妙法さま,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-094_R.jpg,"Every year on the night of August 16, a traditional event takes place in Kyoto called Gozan Okuribi. In order so that the spirits of the ancestors who had been welcomed back to this world with the welcome fire earlier in the month can return to the Pure Land without getting lost, torches are lit on the six mountains surrounding the city of Kyoto in the shapes of six Chinese characters or pictures: “Dai (great),” “Myō-Hō (Buddha’s remarkable teaching),” another “Dai” (or “Hidari Daimonji (Daimonji on the left)”), “Funagata (ship form),” and “Toriigata (shrine gate form).” The Matsugasaki Myoho bonfires are registered as an Intangible Folk Cultural Property of Kyoto City, and this work, “Myōhō-sama”, was created with this event as its theme.
The bonfires are lit on the west mountain of Matsugasaki (Mt. Mantōrō) for “Myō” and on the east mountain of Matsugasaki (Mt. Daikokuten) for “Hō”.
2024",R
MMKTC-095,左大文字さま,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-095_R.jpg,"Every year on the night of August 16, a traditional event takes place in Kyoto called Gozan Okuribi. In order so that the spirits of the ancestors who had been welcomed back to this world with the welcome fire earlier in the month can return to the Pure Land without getting lost, torches are lit on the six mountains surrounding the city of Kyoto in the shapes of six Chinese characters or pictures: “Dai (great),” “Myō-Hō (Buddha’s remarkable teaching),” another “Dai” (or “Hidari Daimonji (Daimonji on the left)”), “Funagata (ship form),” and “Toriigata (shrine gate form).” The Hidari Daimonji bonfire is registered as an Intangible Folk Cultural Property of Kyoto City, and this work, “Hidari Daimonji-sama”, was created with this event as its theme. The Hidari Daimonji fire is lit on Ohkitayama.
2024",R
MMKTC-096,CLONE X × My Lonesome Cowboy Cyborg,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-096_R.jpg,"The Clone X series is a collection of NFT (non-fungible token) art of 3D avatars created by RTFKT and Takashi Murakami, both active in the metaverse, in collaboration. The avatar of one of Murakami's earliest and most iconic characters, My Lonesome Cowboy, reborn as NFT art, has now been created anew as a platinum statue and paintings. A miniature version of this work is on display at the exhibition in Kyoto.
2023-2024 / 86.5 x 31.8 x 13.6 cm /Platinum leaf, urethane paint, and resin",R
MMKTC-097,CLONE X × HIROPON Cyborg,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-097_R.jpg,"The Clone X series is a collection of NFT (non-fungible token) art of 3D avatars created by RTFKT and Takashi Murakami, both active in the metaverse, in collaboration. The avatar of one of Murakami's earliest and most iconic characters, Hiropon, reborn as NFT art, has now been created anew as a platinum statue and paintings. A miniature version of this work is on display at the exhibition in Kyoto.
2023-2024 / 80 x 26.2 x 17.3cm / Platinum leaf, urethane paint, and resin",R
MMKTC-098,RTFKT× ブレード PINK,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-098_R.jpg,"At the time of the launch of the NFT project, Clone X, Takashi Murakami redesigned RTFKT’s Blade logo and created a collaborative logo. A sculptural version of this logo was first presented at Gagosian NY in 2022 in Murakami’s solo exhibition, An Arrow through History, and a miniature version is exhibited at the Kyoto exhibition.
2022-2023 / 31.6 x 66.25 x 9.05 cm / FRP, urethane paint, and stainless steel",R
MMKTC-099,6HP TAMAKI Good Sleep,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-099_SR.jpg,"6HP is a majokko (magical girl)-genre animation project directed by Murakami with two heroines, Pink Princess and Black Princess. This character is Black Princess, whose name is Tamaki.
The work explores the possibilities of the Japanese majokko genre and aims to bridge the gap between otaku culture and Western art.
This painting is part of a pair with a corresponding painting.
2024 / 210 × 70.5 cm / Acrylic and glitter on canvas mounted on aluminum frame",SR
MMKTC-100,6HP HARUKA Good Sleep,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-100_SR.jpg,"6HP is a majokko (magical girl)-genre animation project directed by Murakami with two heroines, Pink Princess and Black Princess. This character is Pink Princess, whose name is Haruka.
Started in 2010, the 12-episode animation production is scheduled for completion in 2024. The project explores the possibilities of the Japanese majokko genre and aims to bridge the gap between otaku culture and Western art.
This painting is part of a pair with a corresponding painting.
2024 / 210 x 70.5 cm / Acrylic, gold leaf, and platinum leaf on canvas mounted on aluminum frame",SR
MMKTC-101,CLONE X × TAKASHI MURAKAMI,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-101_SR.jpg,"The CLONE X NFT is a collection of 3D avatars created by RTFKT, a digital fashion specialist, in collaboration with Takashi Murakami. My Lonesome Cowboy, Murakami's signature figure sculpture, has become one of the NFT avatars and, in this work, Murakami has depicted its NFT image as a painting utilizing superb silkscreen and airbrush techniques.
2024 / 100 × 100 cm / Acrylic on canvas mounted on wood panel",SR
MMKTC-102,CLONE X × TAKASHI MURAKAMI,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-102_SR.jpg,"The CLONE X NFT is a collection of 3D avatars created by RTFKT, a digital fashion specialist, in collaboration with Takashi Murakami. Hiropon, Murakami's signature figure sculpture, has become one of the NFT avatars and, in this work, Murakami has depicted its NFT image as a painting utilizing superb silkscreen and airbrush techniques.
2024 / 100 × 100 cm / Acrylic on canvas mounted on wood panel",SR
MMKTC-103,Fatman Littleboy in the エコエコレンジャー,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-103_UR.jpg,"These characters were featured in Little Boy, an exhibition of Japanese postwar art and culture that Murakami curated in New York in 2005, and they embody the contorted state of Japanese culture. Borrowing the code name of the atomic bomb dropped on Hiroshima, the Little Boy character is imbued with the sense that ""We Japanese, who still live in the crucible of emptiness, are just like a little child.” Through the depiction of the mushroom cloud created by the atomic bombing, Murakami evokes the tragic past through this contemporary icon.
2024",UR
MMKTC-104,2020十三代目市川團十郎白猿 襲名十八番,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-104_UR.jpg,"This is a painting that was made into the celebratory curtain for a performance to mark the name succession of Ichikawa Danjūrō XIII, Hakuen. The painting depicts elements from the eighteen Kabuki plays selected during the Tempō era (1831 - 1845) by Ichikawa Danjūrō VII as the specialty of the Ichikawa family. This gorgeous work combines the dynamism of the acting house Naritaya, which excels in fight scenes known as aragoto, with a skillful composition that guides the viewer's gaze.
Within the layout cropped for this card are depictions of some of the 18 Kabuki plays: ""Kagekiyo"", ""Kamahige"", ""Kan-u"", ""Kenuki"", ""Sukeroku"", ""Narukami"", and ""Fuwa"".
“Sukeroku"", in particular, is very popular to this day and is performed in many productions.
2020 / 102.8× 480 cm / Acrylic and glitter on canvas mounted on aluminum frame
As this is a horizontally long painting, it is divided into three sections on the card. This card shows the left end of the painting.",UR
MMKTC-105,2020十三代目市川團十郎白猿 襲名十八番,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-105_UR.jpg,"This is a painting that was made into the celebratory curtain for a performance to mark the name succession of Ichikawa Danjūrō XIII, Hakuen. The painting depicts elements from the eighteen Kabuki plays selected during the Tempō era (1831 - 1845) by Ichikawa Danjūrō VII as the specialty of the Ichikawa family. This gorgeous work combines the dynamism of the acting house Naritaya, which excels in fight scenes known as aragoto, with a skillful composition that guides the viewer's gaze.
Within the layout cropped for this card are depictions of some of the 18 Kabuki plays: ""Uirō-uri"", ""Kanjincho"", ""Shibaraku"", and ""Nanatsumen”.
""Shibaraku"" and ""Kanjincho"" have been popular plays for generations of Ichikawa Danjūrōs, and the costumes of　""Shibaraku"" are strikingly decorated with the mimasu-mon crest of the Ichikawa family.
2020 / 102.8 ×480cm / Acrylic and glitter on canvas mounted on aluminum frame
As this is a horizontally long painting, it is divided into three sections on the card. This card shows the center section of the painting.",UR
MMKTC-106,2020十三代目市川團十郎白猿 襲名十八番,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-106_UR.jpg,"This is a painting that was made into the celebratory curtain for a performance to mark the name succession of Ichikawa Danjūrō XIII, Hakuen. The painting depicts elements from the eighteen Kabuki plays selected during the Tempō era (1831 - 1845) by Ichikawa Danjūrō VII as the specialty of the Ichikawa family. This gorgeous work combines the dynamism of the acting house Naritaya, which excels in fight scenes known as aragoto, with a skillful composition that guides the viewer's gaze.
Within the layout cropped for this card are depictions of some of the 18 Kabuki plays: ""Uwanari"", ""Oshimodoshi"", ""Jyayanagi"", ""Zōhiki"", ""Fudō"", and ""Yanone"".
You can enjoy the characters unusual even in Kabuki, such as the giant snake and Fudō Myō-ō.
2020 / 102.8 ×480cm / Acrylic and glitter on canvas mounted on aluminum frame
As this is a horizontally long painting, it is divided into three sections on the card. This card shows the right end of the painting.",UR
MMKTC-107,京都の舞妓さん 青に桜,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-107_SA.jpg,"Kyoto is known for its maiko (apprentice geisha). When Murakami was a third-year art student, he spent two weeks touring the ancient capitals of Kyoto and Nara with an antique art study group. Murakami says, ""Professor Yoshihiro Shimoda of the Nihonga Department kindly took us 25 art university students to a teahouse and had us sketch maiko, imprinting in me the impact of an otherworldly experience that felt as though we weren’t in Japan even though we were...” That experience triggered this painting of a maiko, which came to fruition after 40 long years. Laid out in the background are cherry blossoms in full bloom.
2024",SA
MMKTC-108,京都の舞妓さん 赤に桜,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-108_SA.jpg,"Kyoto is known for its maiko (apprentice geisha). Based on a painting, the image for this card was composed with the large torii gate of Heian Shrine and the five-story pagoda against a background evoking silver-leaf. Murakami strongly believes that the culture of Hanamachi (Kyoto’s geiko and maiko districts) is one of the cultures that Japan can boast to the world.
2024",SA
